"","INSTNM_ZIP","AVG(ADM_RATE_ALL)","AVG(SAT_AVG_ALL)","AVG(COSTT4_A)","AVG(C150_4)","AVG(PCTFLOAN)","AVG(UG25abv)","AVG(PAR_ED_N)","AVG(PAR_ED_PCT_1STGEN)","AVG(PCTPELL)","AVG(DEBT_MDN)","AVG(gt_25k_p6)","AVG(NONCOM_RPY_5YR_RT)","AVG(UGDS)","AVG(female)","AVG(married)","AVG(dependent)","AVG(veteran)","AVG(first_gen)","AVG(md_faminc)","AVG(pct_ba)","AVG(pct_grad_prof)","AVG(pct_born_us)","AVG(median_hh_inc)","AVG(poverty_rate)","AVG(unemp_rate)","AVG(loan_ever)"
"2609","mid-atlantic christian university-27909-4054",0.3839,929.2,22838,0.48194,0.86224,0.3271,96.4,0.3242438144,0.61036,12298.9,0.456486046314235,0,162.6,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2610","mid-continent college-42066-9007",0.8801,911,28670.9630987533,0.3846,0.587502629787908,0.6881,418.5,0.6415776645,0.353911819782575,6331.5,0.70786517858505,0.330504575067643,628.5,0.60000002384185,0.55000001192092,0.14000000059604,0.10999999940395,0.62000000476837,45176.5,8.52000045776367,5.65999984741211,97.7099990844726,45205.88,12.1000003814697,3.69000005722045,0.87999999523162
"2611","mid-continent college-420669007",0.8526,910,28670.9630987533,0.319875,0.587502629787908,0.6331,350.5,0.62860085625,0.353911819782575,4823.75,0.644408797758188,0.330504575067643,336,0.52499997615814,0.550000011920925,0.219999998807905,0.119999997317785,0.629999995231625,46492.25,8.40500020980835,5.60500001907348,98.0450019836426,45254.87,11.5049996376037,3.54999995231628,0.84999999403953
"2612","mid-continent university-42066-900",0.6667,925,28670.9630987533,0.1538,0.587502629787908,0.250195175645098,681,0.647577093,0.353911819782575,6771,0.644408797758188,0.330504575067643,810,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2613","mid-continent university-42066-9007",0.709033333333333,902.555555555556,31777.2,0.271233333333333,0.42696,0.79926,1131.44444444444,0.614004046555556,0.560483333333333,9946.5,0.685490339994425,0.702324148726333,1773.55555555556,0.62000000476837,0.55000001192092,0.14000000059604,0.07000000029802,0.66000002622604,41495,8.30000019073486,5.48000001907348,97.870002746582,45507.21,11.5100002288818,3.53999996185302,0.88999998569488
"2614","midamerica nazarene university-66062-189",0.743,1043,28670.9630987533,0.4528,0.587502629787908,0.250195175645098,837,0.350059737,0.353911819782575,10500,0.644408797758188,0.330504575067643,1457,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2615","midamerica nazarene university-66062-1899",0.80885,1035.8,30241.2,0.521881818181818,0.70224,0.306716666666667,866,0.345738020090909,0.318916666666667,12947.0909090909,0.70814396142959,0.281460134486,1325.54545454545,0.53000000119209,0.204999998211855,0.629999995231625,0.02999999932944,0.3449999988079,61960.25,20.2849998474121,9.65999984741211,94.8549995422363,69251.83,5.43499994277954,2.52999997138977,0.98500001430511
"2616","midamerica nazarene university-660621899",0.679395816368601,1047.4372451298,28670.9630987533,0.47122,0.587502629787908,0.2345,729,0.3516585986,0.353911819782575,10500,0.644408797758188,0.330504575067643,1230.5,0.5333333214124,0.223333333929377,0.623333334922787,0.0366666658471,0.353333334128053,60494.8333333333,21.0566673278808,9.9233334859212,94.3033345540364,70398.3866666667,5.07666651407877,2.50333333015441,0.97333335876464
"2617","middle georgia college-31014-159",0.5496,884,28670.9630987533,0.51127113245952,0.587502629787908,0.250195175645098,1431,0.529699511,0.353911819782575,4599.5,0.644408797758188,0.330504575067643,2512,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2618","middle georgia college-31014-1599",0.86198,909,10834.75,0.146333333333333,0.389175,0.24198,2009.6,0.4848016104,0.53548,5814,0.537845087051384,0.5214579659025,2870,0.65000000596046,0.160000003874295,0.664999991655345,0.02999999932944,0.52500000596046,30712,9.84500026702878,5.6650002002716,96.2099990844727,48547.665,13.4000000953673,3.40499997138977,0.705000013113015
"2619","middle georgia college-310141599",0.768,892,28670.9630987533,0.51127113245952,0.587502629787908,0.216866666666667,1051.8,0.5350170034,0.353911819782575,2882,0.644408797758188,0.330504575067643,2001.6,0.503333320220307,0.126666662593677,0.73000001907348,0.02999999932944,0.533333321412403,30029.8333333333,9.85999997456868,5.73333342870076,95.8999989827474,47955.4133333333,13.6899998982747,3.56333335240681,0.706666648387903
"2620","middle tennessee state university-37132",0.661276923076923,1019.38461538462,16455,0.405417647058824,0.53242,0.227277777777778,7784.88235294118,0.403880193411765,0.3637,11937.7647058824,0.637671685218806,0.686600782084667,19813.4705882353,0.548000013828274,0.1140000000596,0.679999995231624,0.033999999240036,0.407999998331066,42355.2,15.6839998245239,7.50800008773803,95.1860000610351,58882.858,8.09399986267089,3.39999999999999,0.895999991893764
"2621","middlebury college-5753",0.210969230769231,1376.41666666667,55698,0.911382352941176,0.28484,0.00361111111111111,575.352941176471,0.140902372117647,0.100983333333333,12822.1470588235,0.75916181802749,0,2377.23529411765,0.581999993324274,0.025999999791378,0.78799999952316,0.007999999821184,0.13799999952316,74036.2,22.0599998474121,16.1720001220703,87.7079986572265,76255.606,6.36399993896484,3.13600001335144,0.988000011444088
"2622","midland lutheran college-68025",0.77855,1002,29802,0.507955555555556,0.8025,0.0939857142857143,526.076923076923,0.374802372769231,0.45825,12655.2692307692,0.74251845479011,0.330504575067643,925.923076923077,0.563999998569482,0.03199999928474,0.912000000476834,0.007999999821184,0.377999997138972,60842.6,13.7180000305175,5.73399991989135,95.7939987182617,55317.554,7.00999994277954,2.44400005340576,0.970000016689292
"2623","midland university-68025",0.72255,1014,33805.75,0.481325,0.7858,0.1089,764,0.3461611865,0.429325,13000,0.70422536134719,0,1066.75,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2624","midway college-40347-112",0.679395816368601,1047.4372451298,28670.9630987533,0.25,0.587502629787908,0.250195175645098,823,0.538274605,0.353911819782575,10163,0.644408797758188,0.330504575067643,1249,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2625","midway college-40347-1120",0.588014285714286,976.571428571429,28237.8,0.420363636363636,0.82676,0.6282,861.181818181818,0.536308660181818,0.5218,13331.1363636364,0.658890676498406,0.218463706835667,1323.09090909091,0.90500000119209,0.42999999225139,0.305000007152555,0.0249999994412,0.544999986886975,39155.5,10.4200000762939,6.76499986648559,97.5200004577636,50380.905,11.8000001907348,3.17500007152557,0.93500000238418
"2626","midway college-403471120",0.679395816368601,1047.4372451298,28670.9630987533,0.308075,0.587502629787908,0.548233333333333,492,0.5334477632,0.353911819782575,10700,0.644408797758188,0.330504575067643,910.6,0.919999996821083,0.356666664282477,0.369999994834257,0.0366666658471,0.533333341280613,42116.3333333333,12.9499998092651,8.05666669209798,96.826665242513,55516.5133333333,9.39333343505857,2.94333330790201,0.93333333730697
"2627","midwestern baptist theological seminary-64118",0.679395816368601,1047.4372451298,28670.9630987533,0.51127113245952,0.587502629787908,0.6957,0,0,0.353911819782575,0,0.644408797758188,0.330504575067643,92,0,0,0,0,0,0,0,0,0,0,0,0,0
"2628","midwestern baptist theological seminary-64118-469",0.7619,1047.4372451298,28670.9630987533,0.75,0.587502629787908,0.250195175645098,0,0,0.353911819782575,0,0.644408797758188,0.330504575067643,50,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2629","midwestern baptist theological seminary-64118-4697",0.723909090909091,1019.16666666667,15926.8,0.45664,0.25018,0.67415,17.1818181818182,0.0651603412727273,0.26615,4670.54545454545,0,0,188.909090909091,0.189999997615805,0.685000002384185,0.18999999761581,0.120000001043075,0.59999999403953,38191.5,15.9899997711181,7.49499988555908,96.4300003051758,63075.92,5.10500001907348,2.62999999523162,0.93999999761581
"2630","midwestern baptist theological seminary-641184697",0.8462,1047.4372451298,28670.9630987533,0.3,0.587502629787908,0.9146,0,0,0.353911819782575,0,0.644408797758188,0.330504575067643,82,0,0.69999998807907,0.10000000149011,0.20000000298023,0.60000002384185,30931,13.6599998474121,7.3600001335144,96.8600006103515,58416.3,6.90000009536743,2.66000008583068,1
"2631","midwestern state university-76308-209",0.6507,950,28670.9630987533,0.2511,0.587502629787908,0.250195175645098,2204,0.423774955,0.353911819782575,9625,0.644408797758188,0.330504575067643,5576,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2632","midwestern state university-76308-2099",0.714881818181818,993.909090909091,14766,0.317154545454546,0.50254,0.292366666666667,2111.27272727273,0.418228145454545,0.3472,12853.5,0.680488753318782,0.251385876114667,5442.09090909091,0.57999998331069,0.17999999970197,0.659999996423715,0.03999999910593,0.42999999225139,41840.75,15.7249994277954,6.57500004768371,91.8900032043456,55847.6,9.19500017166138,3.23500001430511,0.87999999523162
"2633","midwestern state university-763082099",0.5488,963,28670.9630987533,0.27134,0.587502629787908,0.286233333333333,1701,0.4639802816,0.353911819782575,6093.2,0.644408797758188,0.330504575067643,5092,0.589999993642163,0.206666663289063,0.600000003973637,0.04999999950329,0.463333338499067,36530,14.943333307902,6.15999984741211,92.716667175293,51276.4333333333,9.60333315531412,3.33999999364217,0.850000003973637
"2634","millersville university of pennsylvania-17551-030",0.6033,1055,28670.9630987533,0.6045,0.587502629787908,0.250195175645098,3091,0.40569395,0.353911819782575,11625,0.644408797758188,0.330504575067643,6898,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2635","millersville university of pennsylvania-17551-0302",0.5913,1049.27272727273,18989.6,0.629772727272727,0.6559,0.0975666666666667,3346.63636363636,0.407145144454545,0.258466666666667,14523.2727272727,0.738766264915464,0,7121.45454545455,0.56999999284744,0.04499999992549,0.874999999999995,0.01999999955296,0.409999996423715,73000,14.7950000762939,8.16499996185302,94.2099990844727,65199.17,6.06999993324279,2.80999994277953,0.95999997854232
"2636","millersville university of pennsylvania-175510302",0.6745,1070,28670.9630987533,0.659,0.587502629787908,0.142633333333333,2469,0.4636334794,0.353911819782575,10560,0.644408797758188,0.330504575067643,6334.8,0.58666664361953,0.0599999986588933,0.839999993642163,0.0166666662941333,0.463333328564957,70008.3333333333,14.8833335240682,8.13333320617675,94.1999994913736,65021.7333333333,5.69333346684774,2.69666663805643,0.946666657924647
"2637","milligan college-37682",0.738666666666667,1079.41666666667,32796.8,0.555723529411765,0.6106,0.143466666666667,429.352941176471,0.345730408588235,0.314983333333333,13473.8529411765,0.642615973949428,0,809.705882352941,0.636000001430508,0.119999998807902,0.775999987125394,0.013999999687072,0.349999999999994,63532.5,13.8520000457763,7.50200004577637,96.4720001220703,54874.144,8.42600021362304,2.98400001525879,0.94199999570846
"2638","millikin university-62522",0.679395816368601,1047.4372451298,28670.9630987533,0.51127113245952,0.587502629787908,0.250195175645098,2597.81149489143,0.352571375552505,0.353911819782575,11951.2142332837,0.644408797758188,0.330504575067643,1910,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2639","millikin university-62522-208",0.7382,1066,28670.9630987533,0.6145,0.587502629787908,0.250195175645098,1376,0.373546512,0.353911819782575,14375,0.644408797758188,0.330504575067643,2634,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2640","millikin university-62522-2084",0.669472727272727,1059.63636363636,38187.8,0.62,0.74484,0.143416666666667,1237.90909090909,0.358666814181818,0.354633333333333,17153.8636363636,0.718389713764186,0.544554097832333,2324.72727272727,0.59000000357627,0.10999999940395,0.780000001192085,0.00999999977648,0.359999999403945,69510.75,14.4650001525879,7.52999997138977,95.2099990844727,64176.525,6.66499996185303,3.45000004768371,0.97000002861022
"2641","millikin university-625222084",0.7623,1105,28670.9630987533,0.63376,0.587502629787908,0.0571,1130,0.347405197,0.353911819782575,11960.9,0.644408797758188,0.330504575067643,2185.25,0.5633333325386,0.0466666662444633,0.893333335717517,0.00999999977648,0.34999999403953,73147,14.2999998728434,7.44333330790202,95.240000406901,63115.05,6.91000000635783,3.50999999046325,0.98000001907348
"2642","mills college-94613",0.673892307692308,1132.75,52089.8,0.621084615384615,0.70738,0.228877777777778,476.411764705882,0.272740412411765,0.430833333333333,15690.7647058824,0.627997589111324,0,852.176470588235,0.959999990463252,0.063999999314542,0.613999998569482,0.007999999821184,0.251999995112416,37769.3,22.5499999999999,15.1560001373291,77.6960006713867,71968.428,8.80800018310547,3.63200001716613,0.972000014781944
"2643","millsaps college-39210",0.857033333333333,1179,28670.9630987533,0.6706,0.587502629787908,0.07975,440.142857142857,0.186586245,0.353911819782575,15028,0.76538461446762,0.330504575067643,939.285714285714,0.547500014305107,0.0424999999813675,0.879999995231623,0.00999999977648,0.182500004768365,67080.5,17.7600002288818,9.94250011444089,96.6199989318847,55270.605,11.8525002002716,3.69749999046325,0.97000001370906
"2644","millsaps college-39210-000",0.851,1183,28670.9630987533,0.6853,0.587502629787908,0.250195175645098,427,0.18501171,0.353911819782575,14500,0.644408797758188,0.330504575067643,1071,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2645","millsaps college-39210-0001",0.710722222222222,1181.77777777778,40299,0.674355555555556,0.52064,0.0342,277,0.133199971444444,0.2119,15765.2222222222,0.685294151306147,0,942.888888888889,0.4699999988079,0.03999999910593,0.89999997615814,0,0.20999999344348,65693,17.8199996948242,9.60999965667724,95.2799987792968,56763.17,11.25,3.78999996185302,0.95999997854232
"2646","milwaukee school of engineering-53202-310",0.6466,1173,28670.9630987533,0.5179,0.587502629787908,0.250195175645098,951,0.336487908,0.353911819782575,16000,0.644408797758188,0.330504575067643,2089,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"2647","milwaukee school of engineering-53202-3109",0.671490909090909,1190.27272727273,42417.6,0.558427272727273,0.76944,0.1672,1050.45454545455,0.319228273636364,0.251716666666667,18816.5,0.884800195693966,0,2306.09090909091,0.20000000298023,0.05499999970197,0.829999983310695,0.0249999994412,0.359999999403945,76097,16.4200000762939,7.57500004768371,94.2700004577636,68574.74,5.25999999046326,3.05499994754791,0.98000001907348
